year,office,state,last_name,party,vote_percent,vote_count
2012,House,TX,Williams,REP,0.5844118939726899,154245
2012,House,TX,Henderson,DEM,0.3744411439310125,98827
2012,House,TX,Burgess,REP,0.6827456391584822,176642
2012,House,TX,Sanchez,DEM,0.2869362213641617,74237
2012,House,TX,Farenthold,REP,0.5675214318296176,120684
2012,House,TX,Harrison,DEM,0.39216838858034997,83395
2012,House,TX,Baldwin,IND,0.025177403351030563,5354
2012,House,TX,Cuellar,DEM,0.6788976425488243,112456
2012,House,TX,Hayward,REP,0.29767877086540495,49309
2012,House,TX,Green,DEM,0.9000324230475573,86053
2012,House,TX,Johnson,DEM,0.7882394684213921,171059
2012,House,TX,Washington,REP,0.18995087874515007,41222
2012,House,TX,Carter,REP,0.6127991837663953,145348
2012,House,TX,Wyman,DEM,0.3498378916213789,82977
2012,House,TX,Sessions,REP,0.5827981687834809,146653
2012,House,TX,McGovern,DEM,0.3945699343496161,99288
2012,House,TX,Veasey,DEM,0.7251458998935038,85114
2012,House,TX,Bradley,REP,0.2577380191693291,30252
2012,House,TX,Vela,DEM,0.6189200016577104,89606
2012,House,TX,Bradshaw,REP,0.3622649850115349,52448
2012,House,TX,Doggett,DEM,0.6394638543640535,105626
2012,House,TX,Narvaiz,REP,0.32022230428807535,52894
2012,House,TX,Stockman,REP,0.707366827465873,165405
2012,House,TX,Martin,DEM,0.2657591775291662,62143
2012,Senate,TX,Cruz,REP,0.5645565786485696,4440137
2012,Senate,TX,Sadler,DEM,0.406230045638668,3194927
2012,House,UT,Bishop,REP,0.7147331465250399,175487
2012,House,UT,McAleer,DEM,0.24685982861425174,60611
2012,House,UT,Stewart,REP,0.6217103542618037,154523
2012,House,UT,Seegmiller,DEM,0.33465167273531954,83176
2012,House,UT,Chaffetz,REP,0.7660577852951489,198828
2012,House,UT,Simonsen,DEM,0.23394221470485113,60719
2012,House,UT,Matheson,DEM,0.48843960094097694,119803
2012,House,UT,Love,REP,0.48530844718420396,119035
2012,Senate,UT,Hatch,REP,0.653100950341692,657608
2012,Senate,UT,Howell,DEM,0.29980405223552264,301873
2012,House,VT,Donka,REP,0.23296232551883034,67543
2012,House,VT,Desrochers,IND,0.02863439921912455,8302
2012,Senate,VT,MacGovern,REP,0.2490008949248878,72898
2012,House,VI,Christensen,DEM,0.6005216484089724,11512
2012,House,VI,Redfield,REP,0.11116327595200835,2131
2012,House,VI,Mosler,IND,0.17089201877934274,3276
2012,House,VI,Pickard-Samuel,IND,0.10052164840897235,1927
2012,House,VI,Mimoun,IND,0.016275430359937403,312
2012,House,VA,Wittman,REP,0.5628969243790743,200845
2012,House,VA,Cook,DEM,0.41208948280017715,147036
2012,House,VA,Rigell,REP,0.5375781800777435,166231
2012,House,VA,Hirschbiel,DEM,0.46098919223082446,142548
2012,House,VA,Scott,DEM,0.812699099505857,259199
2012,House,VA,Longo,REP,0.18477374771113955,58931
2012,House,VA,Forbes,REP,0.5693308879404421,199292
2012,House,VA,Ward,DEM,0.4290578952480531,150190
2012,House,VA,Hurt,REP,0.5544467138355295,193009
2012,House,VA,Douglass,DEM,0.4286391409636581,149214
2012,House,VA,Goodlatte,REP,0.6523080153013495,211278
2012,House,VA,Schmookler,DEM,0.3456357500779578,111949
2012,House,VA,Cantor,REP,0.5838642189631561,222983
2012,House,VA,Powell,DEM,0.4137425407623282,158012
2012,House,VA,Moran,DEM,0.6459436140859428,226847
2012,House,VA,Murray,REP,0.3057345516775963,107370
2012,House,VA,Howell,IND,0.028987405570251746,10180
2012,House,VA,Griffith,REP,0.6128861160652129,184882
2012,House,VA,Flaccavento,DEM,0.3858674392855485,116400
2012,House,VA,Wolf,REP,0.58409470478436,214038
2012,House,VA,Cabral,DEM,0.38757354466166727,142024
2012,House,VA,Chisholm,IND,0.026893604479811376,9855
2012,House,VA,Connolly,DEM,0.6098126973329762,202606
2012,House,VA,Perkins,REP,0.35486676920205995,117902
2012,House,VA,Gibson,IND,0.011455470845134435,3806
2012,House,VA,DeCarlo,IND,0.00911080143148238,3027
2012,Senate,VA,Kaine,DEM,0.5286594904628799,2010067
2012,Senate,VA,Allen,REP,0.4696080896408286,1785542
2012,Senate,WA,DelBene,DEM,0.5393617539882759,177025
2012,Senate,WA,Koster,REP,0.46063824601172415,151187
2012,Senate,WA,DelBene,DEM,0.6042014340223909,216144
2012,Senate,WA,Koster,REP,0.39579856597760915,141591
2012,House,WA,Larsen,DEM,0.6114174752142802,184826
2012,House,WA,Matthews,REP,0.3885825247857197,117465
2012,House,WA,Beutler,REP,0.6037960555865579,177446
2012,House,WA,Haugen,DEM,0.39620394441344203,116438
2012,House,WA,Hastings,REP,0.6622006170594251,154749
2012,House,WA,Baechler,DEM,0.3377993829405749,78940
2012,House,WA,Rodgers,REP,0.6191821840831168,191066
2012,House,WA,Cowan,DEM,0.38081781591688324,117512
2012,House,WA,Kilmer,DEM,0.589978696908207,186661
2012,House,WA,Driscoll,REP,0.4100213030917929,129725
2012,House,WA,McDermott,DEM,0.7965401249399328,298368
2012,House,WA,Bemis,REP,0.20345987506006727,76212
2012,House,WA,Reichert,REP,0.5965242146380217,180204
2012,House,WA,Porterfield,DEM,0.4034757853619782,121886
2012,House,WA,Smith,DEM,0.7161733280127098,192034
2012,House,WA,Postma,REP,0.28382667198729017,76105
2012,House,WA,Heck,DEM,0.585582058566826,163036
2012,House,WA,Muri,REP,0.41441794143317395,115381
2012,Senate,WA,Cantwell,DEM,0.6045099118171301,1855493
2012,Senate,WA,Baumgartner,REP,0.3954900881828699,1213924
2012,House,WV,McKinley,REP,0.6248348128189922,133809
2012,House,WV,Thorn,DEM,0.3751651871810078,80342
2012,House,WV,Capito,REP,0.69766190698782,158206
2012,House,WV,Swint,DEM,0.30233809301217995,68560
2012,House,WV,Rahall,DEM,0.5398155031256704,108199
2012,House,WV,Snuffer,REP,0.4601844968743296,92238
2012,Senate,WV,Manchin,DEM,0.6057206733696656,399898
2012,Senate,WV,Raese,REP,0.3647171623230466,240787
2012,House,WI,Ryan,REP,0.5490168685523944,200423
2012,House,WI,Zerban,DEM,0.4339420037363926,158414
2012,House,WI,Pocan,DEM,0.6790057764429596,265422
2012,House,WI,Lee,REP,0.31896556134848475,124683
2012,House,WI,Kind,DEM,0.6407741844339012,217712
2012,House,WI,Boland,REP,0.35822806418572894,121713
2012,House,WI,Moore,DEM,0.7221168367159011,235257
2012,House,WI,Sebring,REP,0.24797414269402188,80787
2012,House,WI,Raymond,IND,0.02847557307205913,9277
2012,House,WI,Sensenbrenner,REP,0.6771960483033241,250335
2012,House,WI,Heaster,DEM,0.3205018611495845,118478
2012,House,WI,Petri,REP,0.6211622121224757,223460
2012,House,WI,Kallas,DEM,0.377825960055039,135921
2012,House,WI,Duffy,REP,0.5608490028331605,201720
2012,House,WI,Kreitlow,DEM,0.4379693551571028,157524
2012,House,WI,Ribble,REP,0.559477190376522,198874
2012,House,WI,Wall,DEM,0.4396704026286769,156287
2012,Senate,WI,Baldwin,DEM,0.5140886372781917,1547104
2012,Senate,WI,Thompson,REP,0.45860336125574075,1380126
2012,House,WY,Lummis,REP,0.6888970743437036,166452
2012,House,WY,Henrichsen,DEM,0.2382781297983205,57573
2012,Senate,WY,Barrasso,REP,0.7565485865507918,185250
2012,Senate,WY,Chesnut,DEM,0.2165260432406825,53019
2010,House,AL,Bonner,REP,0.8258393534722711,129063
2010,House,AL,Roby,REP,0.5097293496721881,111645
2010,House,AL,Bright,DEM,0.48790565589787604,106865
2010,House,AL,Rogers,REP,0.5942091158227305,117736
2010,House,AL,Segrest,DEM,0.40478653874300363,80204
2010,House,AL,Aderholt,REP,0.9881747102597793,167714
2010,House,AL,Brooks,REP,0.5788732394366197,131109
2010,House,AL,Raby,DEM,0.42029228663517154,95192
2010,House,AL,Bachus,REP,0.9805315144915077,205288
2010,House,AL,Sewell,DEM,0.7243169920094954,136696
2010,House,AL,Chamberlain,REP,0.27495178143744303,51890
2010,Senate,AL,Shelby,REP,0.6517547302286976,968181
2010,Senate,AL,Barnes,DEM,0.3471015463490719,515619
2010,House,AK,Young,REP,0.6895787052509486,175384
2010,House,AK,Crawford,DEM,0.3051329938860165,77606
2010,Senate,AK,Miller,REP,0.352720763537808,90839
2010,Senate,AK,McAdams,DEM,0.23315005940870862,60045
2010,House,AS,Faleomavaega,DEM,0.564051094890511,6182
2010,House,AS,Amata,REP,0.40346715328467153,4422
2010,House,AZ,Gosar,REP,0.49716637728166124,112816
2010,House,AZ,Kirkpatrick,DEM,0.4373077499361003,99233
2010,House,AZ,Franks,REP,0.6488456091182268,173173
2010,House,AZ,Thrasher,DEM,0.3105764835477755,82891
2010,House,AZ,Quayle,REP,0.5223649619601002,108689
2010,House,AZ,Hulburd,DEM,0.4114460929202051,85610
2010,House,AZ,Pastor,DEM,0.6694158225162392,61524
2010,House,AZ,Contreras,REP,0.2752782704255389,25300
2010,House,AZ,Schweikert,REP,0.5200188457008245,110374
2010,House,AZ,Mitchell,DEM,0.4322685512367491,91749
2010,House,AZ,Flake,REP,0.6642353328013537,165649
2010,House,AZ,Schneider,DEM,0.29117862885601664,72615
2010,House,AZ,Grijalva,DEM,0.50228095309908,79935
2010,House,AZ,McClung,REP,0.4422724073794802,70385
2010,House,AZ,Myer,IND,0.028313979791886594,4506
2010,House,AZ,Giffords,DEM,0.4876259794483352,138280
2010,House,AZ,Kelly,REP,0.4729703996783954,134124
2010,Senate,AZ,McCain,REP,0.5886007712100318,1005615
2010,Senate,AZ,Glassman,DEM,0.34651246368125194,592011
2010,House,AR,Crawford,REP,0.5178650786596747,93224
2010,House,AR,Causey,DEM,0.4347780197315794,78267
2010,House,AR,Griffin,REP,0.5790364805645666,122091
2010,House,AR,Elliott,DEM,0.3826712575645476,80687
2010,House,AR,Levi,IND,0.020967313565913533,4421
2010,House,AR,Womack,REP,0.7243507554004183,148581
2010,House,AR,Whitaker,DEM,0.27564924459958173,56542
2010,House,AR,Ross,DEM,0.5752916343875959,102479
2010,House,AR,Rankin,REP,0.40152918589376535,71526
2010,Senate,AR,Boozman,REP,0.5790293567465898,451618
2010,Senate,AR,Lincoln,DEM,0.369451136408802,288156
2010,Senate,AR,Drown,IND,0.03235306561771995,25234
2010,House,CA,Thompson,DEM,0.6279284886100123,147307
2010,House,CA,Hanks,REP,0.3103388009821307,72803
2010,House,CA,Herger,REP,0.5714903468157596,130837
2010,House,CA,Reed,DEM,0.4284616056608718,98092
2010,House,CA,Lungren,REP,0.5007635394635371,131169
2010,House,CA,Bera,DEM,0.43188846215516646,113128
2010,House,CA,McClintock,REP,0.6126864960276633,186397
2010,House,CA,Curtis,DEM,0.3144111836807142,95653
2010,House,CA,Matsui,DEM,0.7204918508207181,124220
2010,House,CA,Smith,REP,0.252752160547532,43577
2010,House,CA,Woolsey,DEM,0.6594473716456316,172216
2010,House,CA,Judd,REP,0.29622978188947435,77361
2010,House,CA,Miller,DEM,0.6825437635538465,122118
2010,House,CA,Tubbs,REP,0.3174562364461535,56798
2010,House,CA,Pelosi,DEM,0.8007256049886535,167957
2010,House,CA,Dennis,REP,0.15146646579835618,31771
2010,House,CA,Lee,DEM,0.8426559544106312,180400
2010,House,CA,Hashimoto,REP,0.10768619940677768,23054
2010,House,CA,Garamendi,DEM,0.5884280129680162,137578
2010,House,CA,Clift,REP,0.3785702676578018,88512
2010,House,CA,McNerney,DEM,0.47966553431765924,115361
2010,House,CA,Harmer,REP,0.4686136971264392,112703
2010,House,CA,Speier,DEM,0.7558286356270071,152044
2010,House,CA,Moloney,REP,0.2210904644018254,44475
2010,House,CA,Stark,DEM,0.7195488447359135,118278
2010,House,CA,Baker,REP,0.27725729720522213,45575
2010,House,CA,Eshoo,DEM,0.6909018636718768,151217
2010,House,CA,Chapman,REP,0.2783263047759162,60917
2010,House,CA,Honda,DEM,0.6759746001125312,126147
2010,House,CA,Kirkland,REP,0.32402539988746887,60468
2010,House,CA,Lofgren,DEM,0.6782157915646747,105841
2010,House,CA,Farr,DEM,0.6665244556217336,118734
2010,House,CA,Taylor,REP,0.2985084681063664,53176
2010,House,CA,Cardoza,DEM,0.5848405301479501,72853
2010,House,CA,Berryhill,REP,0.4151594698520499,51716
2010,House,CA,Denham,REP,0.6455138711526279,128394
2010,House,CA,Goodwin,DEM,0.351489678334054,69912
2010,House,CA,Costa,DEM,0.5170497741603685,46247
2010,House,CA,Vidak,REP,0.4829502258396315,43197
2010,House,CA,Nunes,REP,1,135979
2010,House,CA,McCarthy,REP,0.9876297228215389,173490
2010,House,CA,Capps,DEM,0.5777228720737299,111768
2010,House,CA,Watson,REP,0.3760098830267286,72744
2010,House,CA,Hager,IND,0.029075327065123564,5625
2010,House,CA,Gallegly,REP,0.5993950086130135,144055
2010,House,CA,Allison,DEM,0.40060499138698646,96279
2010,House,CA,McKeon,REP,0.6183258769912614,118308
2010,House,CA,Conaway,DEM,0.38167412300873854,73028
2010,House,CA,Dreier,REP,0.5412796920522014,112774
2010,House,CA,Warner,DEM,0.36522244140784366,76093
2010,House,CA,Sherman,DEM,0.6515068076944988,102927
2010,House,CA,Reed,REP,0.34849319230550124,55056
2010,House,CA,Berman,DEM,0.6953590282203184,88385
2010,House,CA,Froyd,REP,0.22416546689010047,28493
2010,House,CA,Schiff,DEM,0.6477787569976292,104374
2010,House,CA,Colbert,REP,0.31983664957859065,51534
2010,House,CA,Waxman,DEM,0.646329922144128,153663
2010,House,CA,Wilkerson,REP,0.31944882585269213,75948
2010,House,CA,Becerra,DEM,0.8381775075187144,76363
2010,House,CA,Smith,REP,0.1617895638047988,14740
2010,House,CA,Chu,DEM,0.7104133167665546,77759
2010,House,CA,Schmerling,REP,0.2895866832334454,31697
2010,House,CA,Bass,DEM,0.8608062191439546,131990
2010,House,CA,Andion,REP,0.1391872591027372,21342
2010,House,CA,Roybal-Allard,DEM,0.7722926568639455,69382
2010,House,CA,Miller,REP,0.2277073431360545,20457
2010,House,CA,Waters,DEM,0.7933367827057093,98131
2010,House,CA,Brown,REP,0.20664704836127865,25561
2010,House,CA,Harman,DEM,0.5961881948603119,114489
2010,House,CA,Fein,REP,0.3473637618142526,66706
2010,House,CA,Richardson,DEM,0.6835593301359167,85799
2010,House,CA,Parker,REP,0.23230931021845472,29159
2010,House,CA,Dibs,IND,0.08413135964562851,10560
2010,House,CA,Napolitano,DEM,0.734549861614894,85459
2010,House,CA,Vaughn,REP,0.265450138385106,30883
2010,House,CA,Sanchez,DEM,0.6326718930529385,81590
2010,House,CA,Andre,REP,0.3259667651460519,42037
2010,House,CA,Royce,REP,0.6678873948170305,119455
2010,House,CA,Avalos,DEM,0.3321126051829694,59400
2010,House,CA,Lewis,REP,0.6320605479370792,127857
2010,House,CA,Meagher,DEM,0.3677664297084326,74394
2010,House,CA,Miller,REP,0.6221244826270316,127161
2010,House,CA,Williamson,DEM,0.3186039002338575,65122
2010,House,CA,Baca,DEM,0.6549627745145722,70026
2010,House,CA,Folkens,REP,0.3450372254854278,36890
2010,House,CA,Calvert,REP,0.5561350677304855,107482
2010,House,CA,Hedrick,DEM,0.44386493226951457,85784
2010,House,CA,Mack,REP,0.5148524426864474,106472
2010,House,CA,Pougnet,DEM,0.4213761055314046,87141
2010,House,CA,Rohrabacher,REP,0.6220337927414117,139822
2010,House,CA,Arnold,DEM,0.3778772321627177,84940
2010,House,CA,Sanchez,DEM,0.5297538403818496,50832
2010,House,CA,Tran,REP,0.3926777414177627,37679
2010,House,CA,Iglesias,IND,0.07756841820038769,7443
2010,House,CA,Campbell,REP,0.5993803534127942,145481
2010,House,CA,Krom,DEM,0.3644749689970707,88465
2010,House,CA,Issa,REP,0.627846286054714,119088
2010,House,CA,Katz,DEM,0.31481940351228666,59714
2010,House,CA,Bilbray,REP,0.566538288440782,142247
2010,House,CA,Busby,DEM,0.38958742397871604,97818
2010,House,CA,Filner,DEM,0.6005100197337335,86423
2010,House,CA,Popaditch,REP,0.3994552377775925,57488
2010,House,CA,Hunter,REP,0.63086373958437,139460
2010,House,CA,Lutz,DEM,0.32058879409396457,70870
2010,House,CA,Davis,DEM,0.6225939831757046,104800
2010,House,CA,Crimmins,REP,0.33999097001093104,57230
2010,Senate,CA,Boxer,DEM,0.521821005494077,5218137
2010,Senate,CA,Fiorina,REP,0.42174450442306194,4217386
2010,House,CO,DeGette,DEM,0.6742350217327474,140073
2010,House,CO,Fallon,REP,0.2875894700867866,59747
2010,House,CO,Polis,DEM,0.574136680096945,148768
2010,House,CO,Bailey,REP,0.37895768690470677,98194
2010,House,CO,Tipton,REP,0.49870030174281177,131227
2010,House,CO,Salazar,DEM,0.4602679962605173,121114
2010,House,CO,Gardner,REP,0.524769003069865,138634
2010,House,CO,Markey,DEM,0.4135384452326246,109249
2010,House,CO,Lamborn,REP,0.6575156818709827,152829
2010,House,CO,Bradley,DEM,0.29272395604773827,68039
2010,House,CO,Coffman,REP,0.6567241728266024,217400
2010,House,CO,Flerlage,DEM,0.31464458655678973,104159
2010,House,CO,Perlmutter,DEM,0.5344480812105687,112667
2010,House,CO,Frazier,REP,0.41756083677244915,88026
2010,Senate,CO,Bennet,DEM,0.4807900012825792,854685
2010,Senate,CO,Buck,REP,0.4639724627995779,824789
2010,House,CT,Larson,DEM,0.5775046673568162,130538
2010,House,CT,Brickley,REP,0.3719551579822862,84076
2010,House,CT,Courtney,DEM,0.5708381785105081,140888
2010,House,CT,DeLauro,DEM,0.6097316698465066,134544
2010,House,CT,Labriola,REP,0.3358409505984293,74107
2010,House,CT,Himes,DEM,0.5094323132052385,110746
2010,House,CT,Debicella,REP,0.4693386570741199,102030
2010,House,CT,Murphy,DEM,0.520147116404095,118231
2010,House,CT,Caligiuri,IND,0.01016264633550811,2310
2010,House,CT,Caligiuri,REP,0.44914497388947794,102092
2010,Senate,CT,Blumenthal,DEM,0.5248427086630562,605204
2010,Senate,CT,McMahon,REP,0.4321693846667505,498341
2010,House,DE,Carney,DEM,0.5678094203562407,173543
2010,House,DE,Urquhart,REP,0.4104293996780484,125442
2010,Senate,DE,Coons,DEM,0.5660730899603776,174012
2010,Senate,DE,O'Donnell,REP,0.400299932986773,123053
2010,House,DC,Norton,DEM,0.8894433723314438,117990
2010,House,DC,Smith,REP,0.06112803039440357,8109
2010,House,FL,Miller,REP,0.8000009366540842,170821
2010,House,FL,Southerland,REP,0.5359694699691084,136371
2010,House,FL,Boyd,DEM,0.4135034861144955,105211
2010,House,FL,Brown,DEM,0.6303617407735145,94744
2010,House,FL,Yost,REP,0.3388666742070911,50932
2010,House,FL,Crenshaw,REP,0.7721111568368386,178238
2010,House,FL,Nugent,REP,0.6743080604379459,208815
2010,House,FL,Piccillo,DEM,0.32569193956205417,100858
2010,House,FL,Stearns,REP,0.7145919412226424,179349
2010,House,FL,Mica,REP,0.6903110065655288,185470
2010,House,FL,Beaven,DEM,0.30968899343447126,83206
2010,House,FL,Webster,REP,0.5611321988340204,123586
2010,House,FL,Grayson,DEM,0.3821534298323677,84167
2010,House,FL,Bilirakis,REP,0.7143325949626712,165433
2010,House,FL,de Palma,DEM,0.28566740503732874,66158
2010,House,FL,Young,REP,0.6592069044615209,137943
2010,House,FL,Justice,DEM,0.3407930955384792,71313
2010,House,FL,Castor,DEM,0.5963498645074929,91328
2010,House,FL,Prendergast,REP,0.4036501354925071,61817
2010,House,FL,Ross,REP,0.48143252238316225,102704
2010,House,FL,Edwards,DEM,0.4114236159939999,87769
2010,House,FL,Buchanan,REP,0.6886009275701109,183811
2010,House,FL,Golden,DEM,0.311399072429889,83123
2010,House,FL,Mack,REP,0.6856467812924341,188341
2010,House,FL,Roach,DEM,0.2713048479928356,74525
2010,House,FL,Posey,REP,0.6472840106480299,157079
2010,House,FL,Roberts,DEM,0.3527159893519701,85595
2010,House,FL,Rooney,REP,0.6684914917017832,162285
2010,House,FL,Horn,DEM,0.33088650247360596,80327
2010,House,FL,Wilson,DEM,0.8621301775147929,106361
2010,House,FL,Ros-Lehtinen,REP,0.688852249402739,102360
2010,House,FL,Banciella,DEM,0.311147750597261,46235
2010,House,FL,Deutch,DEM,0.6258818624176178,132098
2010,House,FL,Budd,REP,0.37303787092708673,78733
2010,House,FL,Schultz,DEM,0.6014620755505162,100787
2010,House,FL,Harrington,REP,0.3810049531539058,63845
2010,House,FL,West,REP,0.5436363137534638,118890
2010,House,FL,Klein,DEM,0.4563636862465363,99804
2010,House,FL,Hastings,DEM,0.7911606578115117,100066
2010,House,FL,Sansaricq,REP,0.2088393421884883,26414
2010,House,FL,Adams,REP,0.5963694389689468,146129
2010,House,FL,Kosmas,DEM,0.40316123266035725,98787
2010,House,FL,Rivera,REP,0.5214729054774195,74859
2010,House,FL,Garcia,DEM,0.42589148258831233,61138
2010,Senate,FL,Rubio,REP,0.4889468068080721,2645743
2010,Senate,FL,Meek,DEM,0.2019801497143098,1092936
2010,House,GA,Harris,DEM,0.2837117255785828,46449
2010,House,GA,Bishop,DEM,0.5144090419934242,86520
2010,House,GA,Saunders,DEM,0.30520271302308877,73932
2010,House,GA,Johnson,DEM,0.7466551819887004,131760
2010,House,GA,Lewis,DEM,0.7371987102883814,130782
2010,House,GA,Heckman,DEM,0.3292954388188116,78996
2010,House,GA,Marshall,DEM,0.47302840734283663,92250
2010,House,GA,Edwards,DEM,0.32641839905936076,66905
2010,House,GA,Barrow,DEM,0.5658549422572018,92459
2010,House,GA,Scott,DEM,0.6943013386781481,140294
2010,Senate,GA,Thurmond,DEM,0.3899864514659576,996516
2010,House,GU,Bordallo,DEM,0.9598621095107025,35919
2010,House,HI,Hanabusa,DEM,0.5322763947235997,94140
2010,House,HI,Djou,REP,0.4677236052764004,82723
2010,House,HI,Hirono,DEM,0.7218784445972345,132290
2010,House,HI,Willoughby,REP,0.2532167763480994,46404
2010,Senate,HI,Inouye,DEM,0.7480861237563515,277228
2010,Senate,HI,Cavasso,REP,0.21571146005078484,79939
2010,House,ID,Labrador,REP,0.5101747181997114,126231
2010,House,ID,Minnick,DEM,0.4127884184021954,102135
2010,House,ID,Olson,IND,0.05805752807898895,14365
2010,House,ID,Simpson,REP,0.688313964259427,137468
2010,House,ID,Crawford,DEM,0.2440903878988769,48749
2010,House,ID,Schad,IND,0.067595647841696,13500
2010,Senate,ID,Crapo,REP,0.7117500500522769,319953
2010,Senate,ID,Sullivan,DEM,0.24927591039530175,112057
2010,House,IL,Rush,DEM,0.8035859555497706,148170
2010,House,IL,Jackson,DEM,0.805213961616777,150666
2010,House,IL,Hayes,REP,0.13832817602197603,25883
2010,House,IL,Lipinski,DEM,0.6968858588344026,116120
2010,House,IL,Bendas,REP,0.2429318177726299,40479
2010,House,IL,Gutierrez,DEM,0.7735842136150235,63273
2010,House,IL,Vasquez,REP,0.14318026212832552,11711
2010,House,IL,Quigley,DEM,0.7062273927070095,108360
2010,House,IL,Ratowitz,REP,0.25375566200671296,38935
2010,House,IL,Roskam,REP,0.6364500792393027,114456
2010,House,IL,Lowe,DEM,0.3635499207606973,65379
2010,House,IL,Davis,DEM,0.8150493067680542,149846
2010,House,IL,Weiman,REP,0.16086571044716044,29575
2010,House,IL,Clemons,IND,0.02408498278478534,4428
2010,House,IL,Walsh,REP,0.48467409291871466,98115
2010,House,IL,Bean,DEM,0.48324153431965816,97825
2010,House,IL,Schakowsky,DEM,0.6633654426743865,117553
2010,House,IL,Pollak,REP,0.31139853391796035,55182
2010,House,IL,Dold,REP,0.5108022970561998,109941
2010,House,IL,Seals,DEM,0.4891930567945287,105290
2010,House,IL,Kinzinger,REP,0.5734896302975654,129108
2010,House,IL,Halvorson,DEM,0.4265103697024346,96019
2010,House,IL,Costello,DEM,0.5982684196245776,121272
2010,House,IL,Newman,REP,0.36528946005278606,74046
2010,House,IL,Biggert,REP,0.6381027880191097,152132
2010,House,IL,Harper,DEM,0.3618972119808903,86281
2010,House,IL,Hultgren,REP,0.5130700004109345,112369
2010,House,IL,Foster,DEM,0.45040705346257986,98645
2010,House,IL,Johnson,REP,0.6432071332265353,136915
2010,House,IL,Gill,DEM,0.3567928667734646,75948
2010,House,IL,Manzullo,REP,0.6500204454763796,138299
2010,House,IL,Gaulrapp,DEM,0.3103811318803728,66037
2010,House,IL,Schilling,REP,0.5258122253617432,104583
2010,House,IL,Hare,DEM,0.4296373015314382,85454
2010,House,IL,Schock,REP,0.6911787312926708,152868
2010,House,IL,Hirner,DEM,0.25792829045530585,57046
2010,House,IL,Shimkus,REP,0.7122478546751365,166166
2010,House,IL,Bagwell,DEM,0.2877521453248635,67132
2010,Senate,IL,Kirk,REP,0.4801487283076432,1778698
2010,Senate,IL,Giannoulias,DEM,0.4641626487762227,1719478
2010,Senate,IL,Kirk,REP,0.47313496056383786,1677729
2010,Senate,IL,Giannoulias,DEM,0.46291410226329277,1641486
2010,House,IN,Visclosky,DEM,0.5856387774222631,99387
2010,House,IN,Leyva,REP,0.3863010954173959,65558
2010,House,IN,Donnelly,DEM,0.4817791983796699,91341
2010,House,IN,Walorski,REP,0.4683924869851417,88803
2010,Senate,IN,Stutzman,REP,0.6276175499462304,116140
2010,Senate,IN,Hayhurst,DEM,0.33108528011499655,61267
2010,Senate,IN,Stutzman,REP,0.6265437627911774,115415
2010,Senate,IN,Hayhurst,DEM,0.33049416695166905,60880
2010,House,IN,Rokita,REP,0.6856990342127895,138732
2010,House,IN,Sanders,DEM,0.26278407686756755,53167
2010,House,IN,Burton,REP,0.621381769575351,146899
2010,House,IN,Crawford,DEM,0.25390111121921094,60024
2010,House,IN,Trueblood,IND,0.0474520636021776,11218
2010,House,IN,Pence,REP,0.6657211226090677,126027
2010,House,IN,Welsh,DEM,0.29923035883132865,56647
2010,House,IN,Carson,DEM,0.5889591136614192,86011
2010,House,IN,Scott,REP,0.3780702415108293,55213
2010,House,IN,Bucshon,REP,0.5744204581234257,116759
2010,House,IN,VanHaaften,DEM,0.3752017081234257,76265
2010,House,IN,Young,REP,0.5233847081567139,118040
2010,House,IN,Hill,DEM,0.4227914442296437,95353
2010,Senate,IN,Coats,REP,0.5457875436877788,952116
2010,Senate,IN,Ellsworth,DEM,0.39999002568672287,697775
2010,House,IA,Braley,DEM,0.49514940588519785,104428
2010,House,IA,Lange,REP,0.47519226939526416,100219
2010,House,IA,Loebsack,DEM,0.5099108616705184,115839
2010,House,IA,Miller-Meeks,REP,0.45920105645427534,104319
2010,House,IA,Boswell,DEM,0.5073476881157687,122147
2010,House,IA,Zaun,REP,0.4648897639103491,111925
2010,House,IA,Latham,REP,0.6562388449976131,152588
2010,House,IA,Maske,DEM,0.3195437792180424,74300
2010,House,IA,King,REP,0.6574659775966892,128363
2010,House,IA,Campbell,DEM,0.32350093987369327,63160
2010,Senate,IA,Grassley,REP,0.6435254999045753,718215
2010,Senate,IA,Conlin,DEM,0.33303317106650787,371686
2010,House,KY,Whitfield,REP,0.7124531098041031,153840
2010,House,KY,Hatchett,DEM,0.2875468901958968,62090
2010,House,KY,Guthrie,REP,0.6788704796324923,155906
2010,House,KY,Marksberry,DEM,0.3211295203675078,73749
2010,House,KY,Yarmuth,DEM,0.5467901379283397,139940
2010,House,KY,Lally,REP,0.4400695502676513,112627
2010,House,KY,Hansen,IND,0.005212362755440941,1334
2010,House,KY,Davis,REP,0.6947740804642414,151813
2010,House,KY,Waltz,DEM,0.30522591953575856,66694
2010,House,KY,Rogers,REP,0.7742459741711227,151019
2010,House,KY,Holbert,DEM,0.22575402582887727,44034
2010,House,KY,Chandler,DEM,0.5008381301129072,119812
2010,House,KY,Barr,REP,0.49812936047119216,119164
2010,Senate,KY,Paul,REP,0.55726585728444,755706
2010,Senate,KY,Conway,DEM,0.4424848978243428,600052
2010,House,LA,Scalise,REP,0.7852190072735993,157182
2010,House,LA,Katz,DEM,0.19191111821596996,38416
2010,House,LA,Richmond,DEM,0.6458519798771643,83705
